Date,SystemType,Species,Location,WaterTemperature,Salinity,PHLevel,DissolvedOxygen,NitrogenLevel,PhosphorusLevel,StockingDensity,FeedConversionRatio,YieldKgPerM3,MarketPrice,OperatingCosts,GrossRevenue,EconomicPotential,MarketDemandGrowth,SustainabilityScore
2018-10-01,Deep Sea Cage System,Giant River Prawn,Canada (British Columbia),32.13,36.44,7.05,5.87,2.63,0.08,76.84,1.8,-108.52,3.68,-271.3,-399.39,-128.09,2.0,52.35
2019-02-27,Coastal Intensive Pond,Black Tiger Shrimp,Australia (West Coast),19.8,34.71,7.28,6.31,2.87,0.36,166.27,2.06,147.55,7.97,663.97,1175.48,511.51,3.5,96.71
2018-11-20,Inland Raceway System,Barramundi,Greece,16.94,29.73,7.77,8.26,2.09,0.35,163.57,1.61,-182.87,4.21,-457.17,-769.36,-312.18,2.0,58.57
2021-01-30,Deep Sea Cage System,White Leg Shrimp,Vietnam,27.3,29.96,7.5,4.79,2.55,0.3,107.25,1.54,-107.64,7.48,-484.38,-805.11,-320.72,3.5,83.61
2021-03-17,Recirculating Aquaculture System (RAS) - Industrial Scale,European Eel,Portugal,23.48,30.38,7.65,6.53,2.28,0.18,168.62,1.24,-33.92,4.37,-84.79,-148.05,-63.26,2.0,84.84
2021-04-25,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Barramundi,Ecuador,24.88,29.99,7.47,7.45,3.0,0.2,54.79,1.6,-25.16,3.92,-62.9,-98.63,-35.73,2.0,54.88
2020-02-28,Inland Raceway System,European Sea Bass,USA (Gulf Coast),15.62,37.12,7.75,4.22,2.34,0.14,110.46,1.33,-24.41,5.94,-100.09,-144.97,-44.88,2.5,76.82
2021-02-02,Recirculating Aquaculture System (RAS) - Industrial Scale,Carp (Common),Canada (British Columbia),22.08,37.34,7.32,7.64,2.26,0.36,147.0,1.48,75.97,4.07,189.92,309.14,119.22,2.0,86.51
2020-05-10,Coastal Extensive Pond,Tilapia (Blue),Ecuador,20.86,37.81,7.48,7.04,2.62,0.32,82.98,1.83,19.7,3.77,41.37,74.31,32.94,4.0,77.07
2020-10-07,Offshore Cage System,White Leg Shrimp,Scotland,24.19,32.67,7.77,5.62,2.51,0.28,121.04,1.44,28.94,7.08,130.25,204.91,74.66,3.5,64.52
2022-04-17,Recirculating Aquaculture System (RAS) - Industrial Scale,White Leg Shrimp,Australia (East Coast),16.68,29.79,6.99,5.68,3.99,0.29,82.03,1.28,-135.45,7.8,-609.51,-1056.29,-446.78,3.5,85.2
2022-09-16,Recirculating Aquaculture System (RAS) - Industrial Scale,White Leg Shrimp,USA (Hawaii),15.23,35.49,8.78,8.84,2.62,0.2,124.79,1.2,-252.94,7.02,-1138.21,-1776.71,-638.5,3.5,84.55
2021-11-08,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Catfish (Channel),Indonesia,20.58,34.77,7.51,4.64,2.42,0.33,53.58,1.47,62.57,4.37,156.43,273.35,116.91,2.0,53.78
2021-06-10,Coastal Extensive Pond,Giant River Prawn,Vietnam,27.4,35.94,8.02,6.79,1.98,0.31,175.7,1.62,-28.44,3.83,-71.11,-108.87,-37.76,2.0,79.15
2021-01-20,Offshore Cage System,Tilapia (Blue),Vietnam,16.94,38.54,7.01,6.44,2.19,0.4,95.71,1.23,-94.42,3.85,-198.27,-363.22,-164.95,4.0,96.02
2018-08-20,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Catfish (Channel),Thailand,28.07,29.83,8.08,5.07,2.39,0.35,97.19,1.2,-107.12,3.56,-267.8,-380.81,-113.01,2.0,92.19
2021-12-09,Offshore Cage System,Chinook Salmon,Portugal,17.37,31.71,7.5,6.32,2.15,0.31,126.19,1.83,-26.67,6.29,-85.34,-167.85,-82.51,3.0,87.74
2020-03-27,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Gilthead Sea Bream,China (Southern Coast),22.34,32.9,6.62,5.98,1.73,0.31,66.77,1.65,-10.17,5.46,-41.71,-55.57,-13.86,2.5,72.87
2021-07-06,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Carp (Silver),USA (Gulf Coast),30.66,34.13,8.0,8.32,3.15,0.37,75.84,1.67,-59.16,4.13,-147.89,-244.22,-96.33,2.0,93.77
2021-01-25,Deep Sea Cage System,Tilapia (Nile),Canada (British Columbia),30.18,32.45,7.59,3.85,2.55,0.26,102.95,1.77,-92.13,3.88,-193.48,-357.62,-164.14,4.0,90.97
2021-03-14,Coastal Extensive Pond,Barramundi,Norway,28.63,37.7,8.06,6.59,1.89,0.23,79.5,1.75,-63.36,3.8,-158.4,-240.83,-82.44,2.0,85.22
2021-03-12,Recirculating Aquaculture System (RAS) - Small Scale,Carp (Common),Vietnam,20.7,32.23,7.3,6.69,1.93,0.38,147.15,1.53,17.89,4.31,44.73,77.1,32.36,2.0,76.4
2021-01-04,Recirculating Aquaculture System (RAS) - Industrial Scale,Rainbow Trout,Norway,27.72,30.13,7.37,6.23,2.64,0.21,54.76,1.7,-69.23,4.66,-200.76,-322.83,-122.07,2.0,72.48
2021-01-28,Inland Raceway System,Giant River Prawn,USA (Hawaii),17.03,38.51,7.65,3.47,3.2,0.1,184.53,1.11,-60.42,3.95,-151.05,-238.92,-87.88,2.0,65.41
2018-12-26,Reservoir Aquaculture,Atlantic Salmon,Thailand,30.41,37.34,7.63,6.01,2.03,0.38,195.6,1.78,-104.37,5.88,-333.97,-613.61,-279.63,3.0,84.22
2021-10-20,Reservoir Aquaculture,Black Tiger Shrimp,USA (Gulf Coast),25.19,35.2,6.51,7.71,1.98,0.3,86.32,2.04,-27.51,7.99,-123.78,-219.67,-95.89,3.5,74.82
2022-03-18,Deep Sea Cage System,Gilthead Sea Bream,Scotland,22.76,32.49,7.46,5.2,3.04,0.28,198.1,1.44,102.94,6.82,422.04,701.74,279.71,2.5,66.33
2021-02-05,Coastal Extensive Pond,Chinook Salmon,USA (Gulf Coast),27.19,35.14,7.32,6.24,2.78,0.41,191.98,1.6,59.67,5.02,190.96,299.5,108.55,3.0,56.58
2019-01-12,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,European Eel,Canada (Atlantic),18.93,35.7,7.71,6.15,2.49,0.37,93.02,2.08,34.08,4.47,85.19,152.18,66.99,2.0,65.5
2019-11-20,Inland Raceway System,White Leg Shrimp,China (Southern Coast),16.98,39.25,7.61,4.43,1.67,0.51,95.64,1.14,-60.27,7.38,-271.2,-444.99,-173.79,3.5,67.73
2020-02-08,Offshore Cage System,White Leg Shrimp,Canada (British Columbia),19.08,37.55,7.33,7.83,2.34,0.4,93.86,1.69,5.7,6.67,25.63,38.01,12.38,3.5,99.09
2018-04-15,Recirculating Aquaculture System (RAS) - Industrial Scale,Barramundi,Canada (Atlantic),18.21,30.06,6.99,4.53,3.47,0.29,170.02,1.38,-155.0,3.82,-387.5,-592.73,-205.22,2.0,98.74
2019-09-29,Reservoir Aquaculture,Tilapia (Nile),Indonesia,25.72,33.62,7.65,6.99,2.8,0.3,194.53,1.83,44.05,3.82,92.51,168.22,75.71,4.0,95.66
2021-05-22,Recirculating Aquaculture System (RAS) - Small Scale,Giant River Prawn,Thailand,22.97,36.68,6.89,6.04,2.57,0.15,102.36,1.28,14.31,3.77,35.77,53.99,18.21,2.0,82.04
2020-04-19,Recirculating Aquaculture System (RAS) - Small Scale,Catfish (Channel),Ecuador,15.04,37.25,8.06,6.02,2.7,0.43,150.09,1.08,-76.25,3.64,-190.63,-277.89,-87.26,2.0,64.89
2022-01-14,Coastal Extensive Pond,Carp (Common),Ecuador,14.41,38.47,8.31,4.38,2.87,0.28,56.56,1.96,-35.68,3.61,-89.21,-128.67,-39.46,2.0,73.86
2020-09-29,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Chinook Salmon,Norway,23.01,30.55,7.57,5.55,2.35,0.24,146.78,1.18,-7.75,6.48,-24.81,-50.24,-25.42,3.0,98.37
2020-12-27,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Tilapia (Nile),USA (Gulf Coast),29.7,34.27,7.15,7.62,3.63,0.06,175.21,1.43,-49.32,3.64,-103.58,-179.59,-76.01,4.0,78.62
2022-07-23,Recirculating Aquaculture System (RAS) - Small Scale,White Leg Shrimp,Greece,20.27,36.83,7.92,5.09,2.46,0.3,128.35,1.29,35.68,6.24,160.57,222.68,62.11,3.5,97.43
2022-05-01,Reservoir Aquaculture,European Sea Bass,Scotland,28.25,34.23,7.21,6.32,2.42,0.2,155.7,1.23,-1.34,6.56,-5.49,-8.79,-3.3,2.5,97.1
2018-01-28,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Carp (Silver),Spain,16.53,36.71,7.07,7.55,2.98,0.24,88.81,1.63,-24.19,4.6,-60.48,-111.21,-50.73,2.0,69.73
2022-09-20,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,European Eel,Scotland,16.58,32.58,7.3,9.72,3.08,0.4,111.91,1.7,-31.79,3.62,-79.48,-115.04,-35.57,2.0,70.86
2021-12-12,Recirculating Aquaculture System (RAS) - Industrial Scale,Barramundi,Greece,14.15,30.61,7.42,3.89,2.39,0.25,56.82,1.21,-53.78,4.17,-134.44,-224.38,-89.93,2.0,84.64
2022-06-11,Inland Raceway System,European Sea Bass,Spain,26.39,38.84,7.8,5.86,1.78,0.34,146.82,1.41,-62.71,6.05,-257.12,-379.29,-122.17,2.5,51.92
2022-02-26,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,European Sea Bass,China (Southern Coast),15.87,30.32,8.23,4.19,1.92,0.24,90.2,0.91,-122.13,5.45,-500.71,-665.16,-164.45,2.5,77.85
2020-07-10,Recirculating Aquaculture System (RAS) - Industrial Scale,European Sea Bass,Brazil,15.45,35.69,8.46,5.58,2.04,0.08,67.09,1.61,-37.38,5.77,-153.25,-215.76,-62.51,2.5,50.06
2021-05-15,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Carp (Common),Norway,26.59,38.38,8.24,7.15,1.69,0.42,98.91,1.6,-105.11,4.58,-262.77,-481.4,-218.63,2.0,94.27
2019-11-10,Coastal Extensive Pond,Barramundi,China (Southern Coast),18.48,32.44,7.68,1.92,2.94,0.25,173.33,2.09,14.9,4.35,37.24,64.79,27.55,2.0,97.57
2022-01-23,Recirculating Aquaculture System (RAS) - Industrial Scale,Atlantic Salmon,Greece,26.57,37.37,7.9,6.74,2.82,0.37,63.43,1.75,-28.87,5.25,-92.39,-151.46,-59.07,3.0,76.62
2021-08-04,Coastal Extensive Pond,Atlantic Salmon,Australia (East Coast),23.18,35.04,8.59,6.11,2.47,0.23,150.1,1.84,6.77,5.0,21.66,33.83,12.17,3.0,96.56
2019-02-22,Deep Sea Cage System,Rainbow Trout,Thailand,28.54,35.14,6.91,6.28,3.02,0.29,84.44,1.68,-19.43,4.8,-56.35,-93.19,-36.83,2.0,99.84
2022-10-23,Recirculating Aquaculture System (RAS) - Small Scale,Carp (Silver),China (Southern Coast),26.52,37.07,7.95,6.88,2.18,0.27,91.61,1.02,-20.45,3.87,-51.13,-79.15,-28.02,2.0,82.96
2021-12-30,Offshore Cage System,Catfish (Channel),China (Inland Provinces),16.65,34.12,7.23,8.92,3.09,0.28,135.61,2.18,-2.96,4.53,-7.41,-13.42,-6.01,2.0,73.16
2022-09-10,Offshore Cage System,Black Tiger Shrimp,Portugal,20.8,36.42,7.38,6.12,2.57,0.29,173.6,0.76,214.0,7.74,963.0,1656.14,693.14,3.5,79.06
2021-08-23,Recirculating Aquaculture System (RAS) - Industrial Scale,Atlantic Salmon,Greece,23.43,36.35,7.09,5.43,2.69,0.32,186.42,1.71,122.34,6.3,391.49,770.21,378.72,3.0,81.86
2022-06-07,Reservoir Aquaculture,Chinook Salmon,Indonesia,21.5,33.42,7.93,4.45,2.5,0.34,191.59,1.37,74.34,5.64,237.88,419.33,181.45,3.0,97.11
2022-12-09,Coastal Extensive Pond,Carp (Silver),Thailand,19.97,36.27,8.55,6.87,3.35,0.32,184.63,1.81,-57.1,3.94,-142.75,-224.71,-81.96,2.0,71.78
2019-10-01,Recirculating Aquaculture System (RAS) - Industrial Scale,Carp (Common),Brazil,22.26,35.83,7.46,6.08,3.38,0.24,138.38,1.81,163.35,4.31,408.37,703.88,295.51,2.0,59.79
2022-03-02,Deep Sea Cage System,Tilapia (Nile),Australia (West Coast),24.71,39.6,7.42,2.78,2.02,0.28,188.71,0.99,-84.49,3.31,-177.43,-279.44,-102.01,4.0,54.33
2021-12-16,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Black Tiger Shrimp,Thailand,13.32,35.53,7.63,7.02,2.64,0.15,78.06,1.1,-10.78,6.87,-48.52,-74.09,-25.57,3.5,85.59
2020-04-15,Coastal Extensive Pond,Catfish (Channel),Canada (British Columbia),24.7,39.83,7.85,7.45,3.23,0.34,175.0,1.52,-110.91,4.13,-277.29,-457.85,-180.57,2.0,84.65
2018-08-05,Reservoir Aquaculture,Catfish (Channel),Brazil,26.14,32.88,7.09,5.27,1.73,0.45,129.15,1.95,-16.04,3.9,-40.11,-62.59,-22.48,2.0,59.49
2018-06-28,Deep Sea Cage System,Tilapia (Nile),Canada (British Columbia),24.57,33.84,7.5,4.07,2.01,0.24,135.83,1.59,177.88,3.51,373.54,624.11,250.57,4.0,86.99
2018-04-13,Deep Sea Cage System,Gilthead Sea Bream,Ecuador,17.5,32.0,7.58,6.21,2.88,0.19,154.85,1.36,-29.37,7.06,-120.4,-207.28,-86.88,2.5,50.92
2019-12-13,Reservoir Aquaculture,Black Tiger Shrimp,Spain,19.06,36.4,7.27,6.58,2.89,0.23,144.37,1.67,35.06,6.28,157.79,220.07,62.28,3.5,80.7
2022-12-30,Offshore Cage System,Gilthead Sea Bream,Australia (East Coast),19.72,33.26,7.13,4.74,2.45,0.43,109.32,1.38,33.68,6.64,138.07,223.61,85.54,2.5,70.22
2020-04-24,Recirculating Aquaculture System (RAS) - Small Scale,Barramundi,Brazil,21.3,37.84,7.91,6.97,2.39,0.34,80.17,1.14,0.45,4.48,1.13,2.02,0.89,2.0,51.78
2021-07-24,Deep Sea Cage System,Gilthead Sea Bream,Vietnam,17.47,38.19,8.03,5.98,3.13,0.2,184.63,2.3,-144.09,7.44,-590.75,-1072.71,-481.96,2.5,67.61
2021-10-19,Recirculating Aquaculture System (RAS) - Small Scale,Chinook Salmon,USA (Hawaii),16.0,33.59,7.86,6.78,1.78,0.33,140.18,1.21,-29.74,5.38,-95.18,-160.09,-64.92,3.0,77.25
2022-01-12,Offshore Cage System,Carp (Common),China (Inland Provinces),25.23,33.66,7.63,6.16,2.66,0.32,106.34,1.61,40.75,3.57,101.87,145.34,43.48,2.0,80.49
2019-05-28,Recirculating Aquaculture System (RAS) - Industrial Scale,Catfish (Channel),Turkey,35.53,35.28,6.81,4.37,2.62,0.29,186.24,0.85,-264.8,3.8,-662.0,-1005.04,-343.04,2.0,66.14
2019-06-15,Coastal Intensive Pond,Atlantic Salmon,Spain,19.75,32.06,6.83,7.05,2.59,0.39,64.35,1.9,-42.51,5.27,-136.02,-223.91,-87.89,3.0,81.97
2022-04-03,Reservoir Aquaculture,Rainbow Trout,USA (Gulf Coast),19.23,34.32,7.59,7.78,2.06,0.17,142.69,1.21,75.62,4.88,219.3,369.08,149.77,2.0,57.35
2020-04-06,Coastal Intensive Pond,Carp (Common),Thailand,22.32,35.46,6.77,8.47,1.57,0.2,105.54,1.59,15.57,4.57,38.92,71.22,32.3,2.0,53.51
2019-10-12,Recirculating Aquaculture System (RAS) - Industrial Scale,Catfish (Channel),Indonesia,24.26,38.16,7.71,5.39,2.08,0.33,177.19,1.24,0.14,3.56,0.35,0.49,0.15,2.0,72.97
2020-04-20,Recirculating Aquaculture System (RAS) - Industrial Scale,Barramundi,Ecuador,17.42,36.88,7.24,6.23,2.53,0.17,182.06,1.49,-11.87,4.0,-29.67,-47.51,-17.84,2.0,70.61
2018-10-08,Inland Raceway System,Tilapia (Nile),China (Inland Provinces),19.16,34.06,6.66,5.02,1.85,0.19,189.41,2.12,0.29,3.31,0.61,0.96,0.35,4.0,62.29
2018-02-12,Deep Sea Cage System,Atlantic Salmon,Australia (West Coast),24.28,32.7,8.18,3.25,2.82,0.3,110.53,1.41,7.04,6.22,22.54,43.85,21.31,3.0,76.91
2021-04-08,Deep Sea Cage System,Barramundi,Canada (British Columbia),21.24,38.65,7.34,6.12,2.38,0.12,87.76,1.94,11.61,4.3,29.03,49.9,20.87,2.0,61.96
2018-02-11,Reservoir Aquaculture,Atlantic Salmon,Turkey,18.77,28.49,7.3,6.64,2.47,0.34,193.94,0.75,-147.13,5.36,-470.82,-788.16,-317.33,3.0,60.2
2018-03-03,Deep Sea Cage System,Barramundi,USA (Gulf Coast),16.91,34.62,6.59,5.48,3.47,0.26,140.45,1.29,-55.67,3.83,-139.17,-213.35,-74.18,2.0,67.07
2022-09-24,Inland Raceway System,Tilapia (Blue),Canada (British Columbia),21.26,35.34,7.51,6.77,2.58,0.53,103.75,1.29,117.43,3.53,246.61,414.76,168.15,4.0,79.93
2020-07-20,Recirculating Aquaculture System (RAS) - Industrial Scale,Gilthead Sea Bream,Vietnam,26.72,41.39,8.18,5.33,2.83,0.39,75.88,2.03,-98.08,7.29,-402.14,-715.37,-313.24,2.5,91.04
2021-01-17,Recirculating Aquaculture System (RAS) - Industrial Scale,Giant River Prawn,Spain,8.77,34.35,7.44,8.87,2.59,0.37,63.31,1.85,-51.6,3.56,-128.99,-183.47,-54.48,2.0,89.66
2019-07-04,Coastal Extensive Pond,Black Tiger Shrimp,USA (Gulf Coast),22.94,32.68,7.25,2.9,3.01,0.21,99.69,1.84,42.61,6.91,191.76,294.35,102.59,3.5,71.76
2019-03-05,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Gilthead Sea Bream,Canada (Atlantic),10.71,37.32,7.58,8.08,2.04,0.2,168.16,1.55,-125.72,6.38,-515.47,-802.31,-286.84,2.5,76.62
2018-10-19,Coastal Intensive Pond,Carp (Common),Thailand,23.61,35.17,8.33,6.12,2.79,0.2,185.27,1.43,31.2,4.41,78.0,137.54,59.54,2.0,92.2
2020-08-28,Inland Raceway System,Tilapia (Blue),Turkey,15.38,36.45,6.99,6.64,3.05,0.3,77.42,1.46,-33.44,3.56,-70.23,-119.09,-48.86,4.0,88.63
2019-06-10,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Atlantic Salmon,Vietnam,21.85,32.21,7.48,7.5,1.94,0.2,198.23,1.25,103.78,5.52,332.09,572.34,240.25,3.0,92.22
2021-11-05,Coastal Extensive Pond,Gilthead Sea Bream,Thailand,27.37,32.72,8.62,5.71,2.83,0.29,111.11,1.44,-71.29,6.1,-292.27,-435.18,-142.91,2.5,56.33
2020-07-03,Reservoir Aquaculture,Tilapia (Nile),Portugal,22.29,33.58,7.17,4.11,2.23,0.15,195.96,1.67,130.24,3.8,273.5,494.27,220.77,4.0,50.53
2020-04-19,Coastal Extensive Pond,Black Tiger Shrimp,Chile,19.89,38.18,7.52,3.74,2.26,0.41,150.4,1.64,23.98,6.16,107.93,147.73,39.8,3.5,63.69
2018-04-21,Offshore Cage System,European Sea Bass,Canada (British Columbia),23.63,34.72,8.38,7.05,2.46,0.36,153.91,1.39,1.33,6.65,5.47,8.88,3.41,2.5,93.3
2018-11-28,Inland Raceway System,Barramundi,China (Inland Provinces),22.09,32.81,6.47,5.65,1.43,0.53,106.36,1.48,-23.81,3.97,-59.53,-94.55,-35.02,2.0,66.08
2022-03-27,Coastal Extensive Pond,Rainbow Trout,Australia (West Coast),30.29,36.5,7.79,6.48,2.51,0.15,143.65,1.53,-46.29,5.06,-134.23,-234.26,-100.04,2.0,76.16
2019-11-06,Offshore Cage System,Tilapia (Blue),Canada (British Columbia),10.32,35.1,7.39,4.68,3.28,0.33,144.54,1.68,-58.4,3.99,-122.63,-233.01,-110.38,4.0,73.25
2018-10-01,Coastal Extensive Pond,Chinook Salmon,Thailand,20.48,34.67,7.75,4.59,2.01,0.12,192.91,1.63,125.15,5.31,400.47,664.67,264.21,3.0,72.3
2019-05-10,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Carp (Silver),Chile,21.21,29.96,7.27,7.68,2.11,0.24,190.82,1.71,-70.08,4.3,-175.21,-301.56,-126.35,2.0,80.94
2019-03-14,Coastal Intensive Pond,Catfish (Channel),China (Inland Provinces),27.62,40.58,8.48,6.93,2.57,0.28,95.81,1.59,-187.06,3.59,-467.65,-672.18,-204.53,2.0,68.33
2018-05-09,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,European Eel,Brazil,20.27,32.64,8.21,5.96,3.05,0.41,135.32,1.3,-25.11,4.32,-62.77,-108.36,-45.6,2.0,99.4
2021-06-25,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,European Eel,Vietnam,24.89,28.31,7.08,3.7,2.43,0.24,79.26,1.53,-63.58,3.6,-158.95,-228.58,-69.63,2.0,70.47
2021-01-29,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Gilthead Sea Bream,Canada (Atlantic),16.61,38.15,6.35,5.19,2.3,0.24,91.31,1.88,-83.35,5.41,-341.73,-450.52,-108.79,2.5,95.88
2018-10-23,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Black Tiger Shrimp,Canada (Atlantic),25.59,35.38,7.53,6.99,1.54,0.3,172.81,1.32,199.73,6.31,898.8,1259.84,361.03,3.5,58.94
2020-03-08,Offshore Cage System,Gilthead Sea Bream,China (Inland Provinces),24.68,37.65,6.95,5.69,2.26,0.44,100.03,1.54,-25.53,6.65,-104.67,-169.78,-65.12,2.5,62.82
2021-07-31,Reservoir Aquaculture,European Sea Bass,Spain,21.02,36.82,7.9,7.78,1.93,0.48,179.83,1.67,26.85,6.5,110.1,174.58,64.48,2.5,54.34
2021-07-13,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Chinook Salmon,Scotland,12.77,40.56,7.69,6.32,2.7,0.23,52.12,1.03,-96.09,5.81,-307.47,-558.26,-250.79,3.0,97.26
2022-10-08,Deep Sea Cage System,Black Tiger Shrimp,USA (Hawaii),28.51,32.26,6.86,7.07,2.17,0.14,79.16,1.26,-134.23,7.45,-604.05,-1000.2,-396.15,3.5,94.8
2021-06-19,Recirculating Aquaculture System (RAS) - Industrial Scale,European Eel,Scotland,17.1,40.53,7.37,6.96,1.73,0.18,115.64,1.82,-104.43,4.3,-261.08,-448.67,-187.59,2.0,94.7
2021-05-24,Coastal Extensive Pond,Tilapia (Blue),Norway,24.77,31.98,8.79,10.89,2.19,0.29,164.32,1.3,-308.71,3.8,-648.29,-1172.23,-523.94,4.0,72.48
2021-09-24,Deep Sea Cage System,Catfish (Channel),Chile,19.77,34.07,7.65,6.62,2.09,0.27,56.58,1.75,44.45,4.07,111.13,181.0,69.88,2.0,97.88
2022-06-04,Inland Raceway System,European Sea Bass,Canada (British Columbia),21.63,38.62,8.09,5.36,1.04,0.13,121.39,1.25,-22.15,7.07,-90.83,-156.57,-65.74,2.5,59.19
2020-02-04,Offshore Cage System,Carp (Common),USA (Hawaii),27.17,34.65,7.44,5.27,3.78,0.33,53.44,1.17,29.85,3.67,74.63,109.64,35.01,2.0,69.0
2021-02-20,Coastal Extensive Pond,Barramundi,Brazil,17.78,29.2,7.38,6.04,2.21,0.39,177.04,0.89,-97.88,4.01,-244.7,-392.16,-147.46,2.0,82.37
2018-02-10,Deep Sea Cage System,Tilapia (Blue),Brazil,22.68,37.75,7.67,5.18,2.7,0.27,123.57,1.8,51.79,3.44,108.75,178.21,69.45,4.0,64.54
2021-01-26,Recirculating Aquaculture System (RAS) - Industrial Scale,White Leg Shrimp,Thailand,21.43,39.19,7.74,5.78,2.44,0.14,88.81,1.55,-9.88,8.36,-44.46,-82.64,-38.18,3.5,75.81
2022-06-18,Recirculating Aquaculture System (RAS) - Small Scale,Carp (Common),Chile,22.21,32.88,7.94,4.4,1.71,0.32,70.89,1.48,21.49,3.77,53.73,80.94,27.21,2.0,86.6
2022-01-27,Deep Sea Cage System,Carp (Common),USA (Hawaii),16.99,36.56,7.9,4.79,3.13,0.27,157.76,0.92,-11.67,4.53,-29.18,-52.83,-23.66,2.0,79.33
2018-11-14,Coastal Intensive Pond,Catfish (Channel),Portugal,33.11,33.9,7.33,8.89,1.66,0.28,66.35,1.66,-39.13,3.97,-97.84,-155.34,-57.51,2.0,92.37
2022-11-26,Inland Raceway System,Rainbow Trout,Canada (British Columbia),28.35,32.5,7.27,3.34,2.91,0.21,168.02,1.37,-55.46,5.15,-160.83,-285.62,-124.79,2.0,93.79
2019-05-01,Recirculating Aquaculture System (RAS) - Small Scale,European Sea Bass,Indonesia,12.25,34.83,7.2,5.85,2.18,0.46,95.89,1.54,-21.93,5.34,-89.93,-117.21,-27.29,2.5,61.43
2018-08-05,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Tilapia (Blue),Greece,28.79,37.62,7.73,6.91,2.53,0.37,161.43,1.49,-104.28,3.74,-218.98,-389.78,-170.8,4.0,61.26
2021-04-15,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Rainbow Trout,Vietnam,25.84,32.61,6.84,6.59,3.33,0.07,195.57,1.22,-101.34,5.47,-293.9,-554.68,-260.78,2.0,61.84
2020-04-27,Inland Raceway System,Atlantic Salmon,Vietnam,20.41,36.61,8.11,6.41,2.7,0.14,120.0,1.3,4.84,4.92,15.48,23.8,8.32,3.0,83.28
2018-05-26,Recirculating Aquaculture System (RAS) - Small Scale,Giant River Prawn,Portugal,22.99,36.04,7.47,6.16,2.58,0.24,134.68,1.38,115.23,3.68,288.07,424.29,136.22,2.0,50.35
2021-10-08,Offshore Cage System,Atlantic Salmon,Thailand,20.78,35.32,7.34,6.25,2.59,0.24,158.4,1.24,248.92,6.22,796.55,1547.94,751.4,3.0,65.28
2019-03-28,Inland Raceway System,Carp (Silver),Spain,18.78,37.42,7.03,6.81,3.4,0.41,169.58,1.34,-34.68,3.81,-86.69,-132.22,-45.53,2.0,76.76
2019-05-16,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Tilapia (Blue),USA (Hawaii),25.29,34.33,7.56,6.27,2.66,0.51,108.56,2.06,67.36,3.46,141.45,233.22,91.77,4.0,83.83
2018-11-07,Offshore Cage System,Atlantic Salmon,China (Southern Coast),26.68,32.84,7.43,7.31,2.41,0.24,106.09,1.51,7.8,5.29,24.96,41.28,16.31,3.0,59.39
2021-07-19,Coastal Intensive Pond,European Sea Bass,Canada (British Columbia),31.32,39.06,7.06,5.87,2.94,0.38,108.64,1.5,-122.93,6.67,-504.03,-819.91,-315.88,2.5,84.38
2020-11-14,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Rainbow Trout,China (Southern Coast),24.11,30.23,7.58,6.45,2.45,0.18,57.47,1.61,-13.11,4.9,-38.01,-64.18,-26.17,2.0,55.25
2020-09-27,Coastal Extensive Pond,Gilthead Sea Bream,China (Southern Coast),19.63,38.0,6.72,4.26,2.53,0.3,184.5,1.98,-29.93,7.26,-122.7,-217.39,-94.7,2.5,76.03
2020-02-09,Recirculating Aquaculture System (RAS) - Industrial Scale,Gilthead Sea Bream,Greece,24.83,31.74,8.31,6.04,1.59,0.06,168.34,1.33,-126.01,5.87,-516.63,-739.41,-222.78,2.5,59.87
2018-10-12,Integrated Multi-Trophic Aquaculture (IMTA) - Coastal,Carp (Common),Spain,28.01,30.24,7.11,6.99,2.12,0.33,64.52,1.46,-58.43,3.89,-146.08,-227.26,-81.18,2.0,80.88
2021-11-21,Integrated Multi-Trophic Aquaculture (IMTA) - Offshore,Barramundi,Brazil,15.4,35.62,7.72,10.02,3.27,0.13,161.75,1.68,-15.95,4.07,-39.87,-64.88,-25.01,2.0,60.69
